70	tally	Rookie southpaw George Stepanovich relieved Hyde at the start of the ninth and gave up the A's fifth [tally] on a walk to second baseman Dick Howser, a wild pitch, and Frank Cipriani's single under Shortstop Jerry Adair's glove into center.
70	reckoning	Rookie southpaw George Stepanovich relieved Hyde at the start of the ninth and gave up the A's fifth [reckoning] on a walk to second baseman Dick Howser, a wild pitch, and Frank Cipriani's single under Shortstop Jerry Adair's glove into center.
70	run	Rookie southpaw George Stepanovich relieved Hyde at the start of the ninth and gave up the A's fifth [run] on a walk to second baseman Dick Howser, a wild pitch, and Frank Cipriani's single under Shortstop Jerry Adair's glove into center.
71	walk	Rookie southpaw George Stepanovich relieved Hyde at the start of the ninth and gave up the A's fifth tally on a [walk] to second baseman Dick Howser, a wild pitch, and Frank Cipriani's single under Shortstop Jerry Adair's glove into center.
71	pass	Rookie southpaw George Stepanovich relieved Hyde at the start of the ninth and gave up the A's fifth tally on a [pass] to second baseman Dick Howser, a wild pitch, and Frank Cipriani's single under Shortstop Jerry Adair's glove into center.
71	walkway	Rookie southpaw George Stepanovich relieved Hyde at the start of the ninth and gave up the A's fifth tally on a [walkway] to second baseman Dick Howser, a wild pitch, and Frank Cipriani's single under Shortstop Jerry Adair's glove into center.
72	single	Rookie southpaw George Stepanovich relieved Hyde at the start of the ninth and gave up the A's fifth tally on a walk to second baseman Dick Howser, a wild pitch, and Frank Cipriani's [single] under Shortstop Jerry Adair's glove into center.
72	one	Rookie southpaw George Stepanovich relieved Hyde at the start of the ninth and gave up the A's fifth tally on a walk to second baseman Dick Howser, a wild pitch, and Frank Cipriani's [one] under Shortstop Jerry Adair's glove into center.
72	bingle	Rookie southpaw George Stepanovich relieved Hyde at the start of the ninth and gave up the A's fifth tally on a walk to second baseman Dick Howser, a wild pitch, and Frank Cipriani's [bingle] under Shortstop Jerry Adair's glove into center.
73	center	Rookie southpaw George Stepanovich relieved Hyde at the start of the ninth and gave up the A's fifth tally on a walk to second baseman Dick Howser, a wild pitch, and Frank Cipriani's single under Shortstop Jerry Adair's glove into [center].
73	middle	Rookie southpaw George Stepanovich relieved Hyde at the start of the ninth and gave up the A's fifth tally on a walk to second baseman Dick Howser, a wild pitch, and Frank Cipriani's single under Shortstop Jerry Adair's glove into [middle].
73	centerfield	Rookie southpaw George Stepanovich relieved Hyde at the start of the ninth and gave up the A's fifth tally on a walk to second baseman Dick Howser, a wild pitch, and Frank Cipriani's single under Shortstop Jerry Adair's glove into [centerfield].
74	impression	Macneff smiled and said, "I am glad that your scriptural lessons have left such an [impression]".
74	effect	Macneff smiled and said, "I am glad that your scriptural lessons have left such an [effect]".
74	feeling	Macneff smiled and said, "I am glad that your scriptural lessons have left such a [feeling]".
75	disruption	The provisions are also designed to avoid [disruption] in State programs already in operation, which might otherwise result from the allotment of funds on the basis of wealth and population alone.
75	commotion	The provisions are also designed to avoid [commotion] in State programs already in operation, which might otherwise result from the allotment of funds on the basis of wealth and population alone.
75	interruption	The provisions are also designed to avoid [interruption] in State programs already in operation, which might otherwise result from the allotment of funds on the basis of wealth and population alone.
76	basis	The provisions are also designed to avoid disruption in State programs already in operation, which might otherwise result from the allotment of funds on the [basis] of wealth and population alone.
76	groundwork	The provisions are also designed to avoid disruption in State programs already in operation, which might otherwise result from the allotment of funds on the [groundwork] of wealth and population alone.
76	ground	The provisions are also designed to avoid disruption in State programs already in operation, which might otherwise result from the allotment of funds on the [ground] of wealth and population alone.
77	wealth	The provisions are also designed to avoid disruption in State programs already in operation, which might otherwise result from the allotment of funds on the basis of [wealth] and population alone.
77	wealthiness	The provisions are also designed to avoid disruption in State programs already in operation, which might otherwise result from the allotment of funds on the basis of [wealthiness] and population alone.
77	riches	The provisions are also designed to avoid disruption in State programs already in operation, which might otherwise result from the allotment of funds on the basis of [riches] and population alone.
78	detection	The [detection] and study of such line spectra would add considerably to present information on interstellar gas clouds and, perhaps, planetary atmospheres.
78	sensing	The [sensing] and study of such line spectra would add considerably to present information on interstellar gas clouds and, perhaps, planetary atmospheres.
78	detecting	The [detecting] and study of such line spectra would add considerably to present information on interstellar gas clouds and, perhaps, planetary atmospheres.
79	study	The detection and [study] of such line spectra would add considerably to present information on interstellar gas clouds and, perhaps, planetary atmospheres.
79	report	The detection and [report] of such line spectra would add considerably to present information on interstellar gas clouds and, perhaps, planetary atmospheres.
79	survey	The detection and [survey] of such line spectra would add considerably to present information on interstellar gas clouds and, perhaps, planetary atmospheres.
80	court	First thing I did after my twenty-first birthday was go into [court] and have it officially changed, and this is something I don't tell everybody.
80	tribunal	First thing I did after my twenty-first birthday was go into [tribunal] and have it officially changed, and this is something I don't tell everybody.
80	courtroom	First thing I did after my twenty-first birthday was go into [courtroom] and have it officially changed, and this is something I don't tell everybody.
81	telephone	Then, as he turned toward the [telephone], it rang shrilly to shatter the stillness in the room and he reached for it eagerly.
81	telephony	Then, as he turned toward the [telephony], it rang shrilly to shatter the stillness in the room and he reached for it eagerly.
81	phone	Then, as he turned toward the [phone], it rang shrilly to shatter the stillness in the room and he reached for it eagerly.
82	stillness	Then, as he turned toward the telephone, it rang shrilly to shatter the [stillness] in the room and he reached for it eagerly.
82	windlessness	Then, as he turned toward the telephone, it rang shrilly to shatter the [windlessness] in the room and he reached for it eagerly.
82	hush	Then, as he turned toward the telephone, it rang shrilly to shatter the [hush] in the room and he reached for it eagerly.
83	variety	Here a [variety] of meanings and emotions are concentrated, or reduced, in their communicative expression, to some comparatively simple seeming verbal or nonverbal statement.
83	mixture	Here a [mixture] of meanings and emotions are concentrated, or reduced, in their communicative expression, to some comparatively simple seeming verbal or nonverbal statement.
83	kind	Here a [kind] of meanings and emotions are concentrated, or reduced, in their communicative expression, to some comparatively simple seeming verbal or nonverbal statement.
84	expression	Here a variety of meanings and emotions are concentrated, or reduced, in their communicative [expression], to some comparatively simple seeming verbal or nonverbal statement.
84	look	Here a variety of meanings and emotions are concentrated, or reduced, in their communicative [look], to some comparatively simple seeming verbal or nonverbal statement.
84	formulation	Here a variety of meanings and emotions are concentrated, or reduced, in their communicative [formulation], to some comparatively simple seeming verbal or nonverbal statement.
85	place	In its [place] is a passionate consciousness grasped and molded to feelings of positive or negative values even as the actions of one's life are determined by constellations of process in which one is caught.
85	stead	In its [stead] is a passionate consciousness grasped and molded to feelings of positive or negative values even as the actions of one's life are determined by constellations of process in which one is caught.
85	home	In its [home] is a passionate consciousness grasped and molded to feelings of positive or negative values even as the actions of one's life are determined by constellations of process in which one is caught.
86	employment	The colored people are getting [employment] at Kent House and other places, and they are near their places of employment.
86	work	The colored people are getting [work] at Kent House and other places, and they are near their places of employment.
86	employ	The colored people are getting [employ] at Kent House and other places, and they are near their places of employment.
87	time	No doubt Mrs. Meeker had snubbed him many a [time] and he felt no grief over her passing.
87	sentence	No doubt Mrs. Meeker had snubbed him many a [sentence] and he felt no grief over her passing.
87	clip	No doubt Mrs. Meeker had snubbed him many a [clip] and he felt no grief over her passing.
88	grief	No doubt Mrs. Meeker had snubbed him many a time and he felt no [grief] over her passing.
88	heartbreak	No doubt Mrs. Meeker had snubbed him many a time and he felt no [heartbreak] over her passing.
88	sorrow	No doubt Mrs. Meeker had snubbed him many a time and he felt no [sorrow] over her passing.
89	passing	No doubt Mrs. Meeker had snubbed him many a time and he felt no grief over her [passing].
89	release	No doubt Mrs. Meeker had snubbed him many a time and he felt no grief over her [release].
89	pass	No doubt Mrs. Meeker had snubbed him many a time and he felt no grief over her [pass].
90	elevation	L'Unita and Hoy published identical denunciations of Short's [elevation], l'Osservatore Romano and the Christian Science Monitor ignored it, Times of India snickered at it, and the Manchester Guardian simply reported it - the Fosterites in England were few but extremely militant.
90	raising	L'Unita and Hoy published identical denunciations of Short's [raising], l'Osservatore Romano and the Christian Science Monitor ignored it, Times of India snickered at it, and the Manchester Guardian simply reported it - the Fosterites in England were few but extremely militant.
90	height	L'Unita and Hoy published identical denunciations of Short's [height], l'Osservatore Romano and the Christian Science Monitor ignored it, Times of India snickered at it, and the Manchester Guardian simply reported it - the Fosterites in England were few but extremely militant.
91	recognition	"The [recognition] of complicity is the beginning of innocence", where innocence, I think, means about the same thing as redemption.
91	acknowledgement	"The [acknowledgement] of complicity is the beginning of innocence", where innocence, I think, means about the same thing as redemption.
91	credit	"The [credit] of complicity is the beginning of innocence", where innocence, I think, means about the same thing as redemption.
92	beginning	"The recognition of complicity is the [beginning] of innocence", where innocence, I think, means about the same thing as redemption.
92	source	"The recognition of complicity is the [source] of innocence", where innocence, I think, means about the same thing as redemption.
92	start	"The recognition of complicity is the [start] of innocence", where innocence, I think, means about the same thing as redemption.
93	innocence	"The recognition of complicity is the beginning of [innocence]", where innocence, I think, means about the same thing as redemption.
93	purity	"The recognition of complicity is the beginning of [purity]", where innocence, I think, means about the same thing as redemption.
93	artlessness	"The recognition of complicity is the beginning of [artlessness]", where innocence, I think, means about the same thing as redemption.
94	worry	Once he had abandoned himself to the very worst, once he had quieted all the dragons of [worry] and suspense, there wouldn't be very much for Mae to do.
94	trouble	Once he had abandoned himself to the very worst, once he had quieted all the dragons of [trouble] and suspense, there wouldn't be very much for Mae to do.
94	headache	Once he had abandoned himself to the very worst, once he had quieted all the dragons of [headache] and suspense, there wouldn't be very much for Mae to do.
95	understanding	Whitehead is here questioning David Hume's [understanding] of the nature of experience; he is questioning, also, every epistemology which stems from Hume's presupposition that experience is merely sense data in abstraction from causal efficacy, and that causal efficacy is something intellectually imputed to the world, not directly perceived.
95	agreement	Whitehead is here questioning David Hume's [agreement] of the nature of experience; he is questioning, also, every epistemology which stems from Hume's presupposition that experience is merely sense data in abstraction from causal efficacy, and that causal efficacy is something intellectually imputed to the world, not directly perceived.
95	apprehension	Whitehead is here questioning David Hume's [apprehension] of the nature of experience; he is questioning, also, every epistemology which stems from Hume's presupposition that experience is merely sense data in abstraction from causal efficacy, and that causal efficacy is something intellectually imputed to the world, not directly perceived.
96	world	Whitehead is here questioning David Hume's understanding of the nature of experience; he is questioning, also, every epistemology which stems from Hume's presupposition that experience is merely sense data in abstraction from causal efficacy, and that causal efficacy is something intellectually imputed to the [world], not directly perceived.
96	universe	Whitehead is here questioning David Hume's understanding of the nature of experience; he is questioning, also, every epistemology which stems from Hume's presupposition that experience is merely sense data in abstraction from causal efficacy, and that causal efficacy is something intellectually imputed to the [universe], not directly perceived.
96	public	Whitehead is here questioning David Hume's understanding of the nature of experience; he is questioning, also, every epistemology which stems from Hume's presupposition that experience is merely sense data in abstraction from causal efficacy, and that causal efficacy is something intellectually imputed to the [public], not directly perceived.
97	confidence	But for all his erudite [confidence], Sergeant Early was right out of the Garryowen mold.
97	trust	But for all his erudite [trust], Sergeant Early was right out of the Garryowen mold.
97	assurance	But for all his erudite [assurance], Sergeant Early was right out of the Garryowen mold.
98	mold	But for all his erudite confidence, Sergeant Early was right out of the Garryowen [mold].
98	cast	But for all his erudite confidence, Sergeant Early was right out of the Garryowen [cast].
98	mildew	But for all his erudite confidence, Sergeant Early was right out of the Garryowen [mildew].
99	position	This may be helpful in improving the competitive [position] of established firms through diversification and expansion or through more economical utilization of plant capacity.
99	status	This may be helpful in improving the competitive [status] of established firms through diversification and expansion or through more economical utilization of plant capacity.
99	view	This may be helpful in improving the competitive [view] of established firms through diversification and expansion or through more economical utilization of plant capacity.
100	plant	This may be helpful in improving the competitive position of established firms through diversification and expansion or through more economical utilization of [plant] capacity.
100	works	This may be helpful in improving the competitive position of established firms through diversification and expansion or through more economical utilization of [works] capacity.
100	flora	This may be helpful in improving the competitive position of established firms through diversification and expansion or through more economical utilization of [flora] capacity.
101	mode	For better or worse we cannot regard "imitation" in the arts in the simple [mode] of classical rationalism or detached realism.
101	mood	For better or worse we cannot regard "imitation" in the arts in the simple [mood] of classical rationalism or detached realism.
101	way	For better or worse we cannot regard "imitation" in the arts in the simple [way] of classical rationalism or detached realism.
102	stone	Opposite every gate was a hitching post or a [stone] carriage step, set with a rusty iron ring for tying a horse.
102	pit	Opposite every gate was a hitching post or a [pit] carriage step, set with a rusty iron ring for tying a horse.
102	rock	Opposite every gate was a hitching post or a [rock] carriage step, set with a rusty iron ring for tying a horse.
103	carriage	Opposite every gate was a hitching post or a stone [carriage] step, set with a rusty iron ring for tying a horse.
103	posture	Opposite every gate was a hitching post or a stone [posture] step, set with a rusty iron ring for tying a horse.
103	rig	Opposite every gate was a hitching post or a stone [rig] step, set with a rusty iron ring for tying a horse.
104	step	Opposite every gate was a hitching post or a stone carriage [step], set with a rusty iron ring for tying a horse.
104	pace	Opposite every gate was a hitching post or a stone carriage [pace], set with a rusty iron ring for tying a horse.
104	stair	Opposite every gate was a hitching post or a stone carriage [stair], set with a rusty iron ring for tying a horse.
105	ring	Opposite every gate was a hitching post or a stone carriage step, set with a rusty iron [ring] for tying a horse.
105	hoop	Opposite every gate was a hitching post or a stone carriage step, set with a rusty iron [hoop] for tying a horse.
105	gang	Opposite every gate was a hitching post or a stone carriage step, set with a rusty iron [gang] for tying a horse.
106	life	When she returned to [life] in the big house she felt shriveled of all emotion save dedication to duty.
106	living	When she returned to [living] in the big house she felt shriveled of all emotion save dedication to duty.
106	biography	When she returned to [biography] in the big house she felt shriveled of all emotion save dedication to duty.
107	duty	When she returned to life in the big house she felt shriveled of all emotion save dedication to [duty].
107	tariff	When she returned to life in the big house she felt shriveled of all emotion save dedication to [tariff].
107	responsibility	When she returned to life in the big house she felt shriveled of all emotion save dedication to [responsibility].
108	fall	In the [fall] of 1878, the "Popular Telegraph Line" was established between Manchester and Factory Point by the owners, Paul W. Orvis, Henry Gray, J. N. Hard, and Clark J. Wait.
108	autumn	In the [autumn] of 1878, the "Popular Telegraph Line" was established between Manchester and Factory Point by the owners, Paul W. Orvis, Henry Gray, J. N. Hard, and Clark J. Wait.
108	declivity	In the [declivity] of 1878, the "Popular Telegraph Line" was established between Manchester and Factory Point by the owners, Paul W. Orvis, Henry Gray, J. N. Hard, and Clark J. Wait.
109	stress	Dominant [stress] is of course more than extended duration, and normally centers on syllables that would have primary stress or phrase stress if the words or longer units they are parts of were spoken alone: a dominant stress given to glorify would normally center on its first syllable rather than its last.
109	tension	Dominant [tension] is of course more than extended duration, and normally centers on syllables that would have primary stress or phrase stress if the words or longer units they are parts of were spoken alone: a dominant stress given to glorify would normally center on its first syllable rather than its last.
109	emphasis	Dominant [emphasis] is of course more than extended duration, and normally centers on syllables that would have primary stress or phrase stress if the words or longer units they are parts of were spoken alone: a dominant stress given to glorify would normally center on its first syllable rather than its last.
110	duration	Dominant stress is of course more than extended [duration], and normally centers on syllables that would have primary stress or phrase stress if the words or longer units they are parts of were spoken alone: a dominant stress given to glorify would normally center on its first syllable rather than its last.
110	continuance	Dominant stress is of course more than extended [continuance], and normally centers on syllables that would have primary stress or phrase stress if the words or longer units they are parts of were spoken alone: a dominant stress given to glorify would normally center on its first syllable rather than its last.
110	length	Dominant stress is of course more than extended [length], and normally centers on syllables that would have primary stress or phrase stress if the words or longer units they are parts of were spoken alone: a dominant stress given to glorify would normally center on its first syllable rather than its last.
111	trouble	And that's the [trouble] with so many artists today.
111	difficulty	And that's the [difficulty] with so many artists today.
111	problem	And that's the [problem] with so many artists today.
112	agency	The Farm Credit Administration, an independent [agency] located within the Department of Agriculture, supervises and coordinates a cooperative credit system for agriculture.
112	office	The Farm Credit Administration, an independent [office] located within the Department of Agriculture, supervises and coordinates a cooperative credit system for agriculture.
112	way	The Farm Credit Administration, an independent [way] located within the Department of Agriculture, supervises and coordinates a cooperative credit system for agriculture.
113	distinction	He was heralded as "Sportsman of the Year" by Sports Illustrated, and last night was acclaimed in Rochester as the "Professional Athlete of the Year", a [distinction] that earned for him the $ 10000 diamond - studded Hickok Belt.
113	differentiation	He was heralded as "Sportsman of the Year" by Sports Illustrated, and last night was acclaimed in Rochester as the "Professional Athlete of the Year", a [differentiation] that earned for him the $ 10000 diamond - studded Hickok Belt.
113	eminence	He was heralded as "Sportsman of the Year" by Sports Illustrated, and last night was acclaimed in Rochester as the "Professional Athlete of the Year", an [eminence] that earned for him the $ 10000 diamond - studded Hickok Belt.
114	drive	By holding out prospects for external capital assistance, the United States can provide strong incentives to prepare for the concerted economic [drive] necessary to achieve self-sustaining growth.
114	driveway	By holding out prospects for external capital assistance, the United States can provide strong incentives to prepare for the concerted economic [driveway] necessary to achieve self-sustaining growth.
114	thrust	By holding out prospects for external capital assistance, the United States can provide strong incentives to prepare for the concerted economic [thrust] necessary to achieve self-sustaining growth.
115	beef	Cook had discovered a [beef] in his possession a few days earlier and, when he could not show the hide, arrested him.
115	gripe	Cook had discovered a [gripe] in his possession a few days earlier and, when he could not show the hide, arrested him.
115	boeuf	Cook had discovered a [boeuf] in his possession a few days earlier and, when he could not show the hide, arrested him.
116	possession	Cook had discovered a beef in his [possession] a few days earlier and, when he could not show the hide, arrested him.
116	ownership	Cook had discovered a beef in his [ownership] a few days earlier and, when he could not show the hide, arrested him.
116	willpower	Cook had discovered a beef in his [willpower] a few days earlier and, when he could not show the hide, arrested him.
117	hide	Cook had discovered a beef in his possession a few days earlier and, when he could not show the [hide], arrested him.
117	fell	Cook had discovered a beef in his possession a few days earlier and, when he could not show the [fell], arrested him.
117	skin	Cook had discovered a beef in his possession a few days earlier and, when he could not show the [skin], arrested him.
118	place	Here in the God-forsaken [place], the westerly end of nowhere, Tom Lord looked almost insignificant, almost contemptible.
118	stead	Here in the God-forsaken [stead], the westerly end of nowhere, Tom Lord looked almost insignificant, almost contemptible.
118	spot	Here in the God-forsaken [spot], the westerly end of nowhere, Tom Lord looked almost insignificant, almost contemptible.
119	mind	Hal saw in his [mind] the rest of Earth: Iceland, Greenland, the Caribbean Islands, and the eastern half of South America.
119	thinker	Hal saw in his [thinker] the rest of Earth: Iceland, Greenland, the Caribbean Islands, and the eastern half of South America.
119	head	Hal saw in his [head] the rest of Earth: Iceland, Greenland, the Caribbean Islands, and the eastern half of South America.
120	rest	Hal saw in his mind the [rest] of Earth: Iceland, Greenland, the Caribbean Islands, and the eastern half of South America.
120	remainder	Hal saw in his mind the [remainder] of Earth: Iceland, Greenland, the Caribbean Islands, and the eastern half of South America.
120	repose	Hal saw in his mind the [repose] of Earth: Iceland, Greenland, the Caribbean Islands, and the eastern half of South America.
121	part	They were going to follow it for [part] of their journey.
121	region	They were going to follow it for [region] of their journey.
121	portion	They were going to follow it for [portion] of their journey.
122	position	Place your Power Stands in [position] and adjust their height so that this will correspond to the height of your shoulders when you are in a deep leg split as for a heavy Clean.
122	place	Place your Power Stands in [place] and adjust their height so that this will correspond to the height of your shoulders when you are in a deep leg split as for a heavy Clean.
122	view	Place your Power Stands in [view] and adjust their height so that this will correspond to the height of your shoulders when you are in a deep leg split as for a heavy Clean.
123	height	Place your Power Stands in position and adjust their [height] so that this will correspond to the height of your shoulders when you are in a deep leg split as for a heavy Clean.
123	tallness	Place your Power Stands in position and adjust their [tallness] so that this will correspond to the height of your shoulders when you are in a deep leg split as for a heavy Clean.
123	top	Place your Power Stands in position and adjust their [top] so that this will correspond to the height of your shoulders when you are in a deep leg split as for a heavy Clean.
124	project	When the detective left, Andrus phoned his secretary to cancel his work and to advise the network to get a substitute director for his current [project].
124	projection	When the detective left, Andrus phoned his secretary to cancel his work and to advise the network to get a substitute director for his current [projection].
124	task	When the detective left, Andrus phoned his secretary to cancel his work and to advise the network to get a substitute director for his current [task].
125	image	Thus the [image] of God is that which makes a man a man and not an oyster; the similitude of God, by contrast, is that which makes a man a child of God and not merely a rational creature.
125	picture	Thus the [picture] of God is that which makes a man a man and not an oyster; the similitude of God, by contrast, is that which makes a man a child of God and not merely a rational creature.
125	persona	Thus the [persona] of God is that which makes a man a man and not an oyster; the similitude of God, by contrast, is that which makes a man a child of God and not merely a rational creature.
126	similitude	Thus the image of God is that which makes a man a man and not an oyster; the [similitude] of God, by contrast, is that which makes a man a child of God and not merely a rational creature.
126	counterpart	Thus the image of God is that which makes a man a man and not an oyster; the [counterpart] of God, by contrast, is that which makes a man a child of God and not merely a rational creature.
126	likeness	Thus the image of God is that which makes a man a man and not an oyster; the [likeness] of God, by contrast, is that which makes a man a child of God and not merely a rational creature.
127	creature	Thus the image of God is that which makes a man a man and not an oyster; the similitude of God, by contrast, is that which makes a man a child of God and not merely a rational [creature].
127	animal	Thus the image of God is that which makes a man a man and not an oyster; the similitude of God, by contrast, is that which makes a man a child of God and not merely a rational [animal].
127	wight	Thus the image of God is that which makes a man a man and not an oyster; the similitude of God, by contrast, is that which makes a man a child of God and not merely a rational [wight].
128	total	For the Smith-Hughes, George-Barden, and National Defense Act of 1958, the cumulative [total] of Federal expenditures in 42 years was only about $ 740 million.
128	amount	For the Smith-Hughes, George-Barden, and National Defense Act of 1958, the cumulative [amount] of Federal expenditures in 42 years was only about $ 740 million.
128	aggregate	For the Smith-Hughes, George-Barden, and National Defense Act of 1958, the cumulative [aggregate] of Federal expenditures in 42 years was only about $ 740 million.
129	grapevine	Not that he gave a damn what the [grapevine] sent out about Killpath's little speech on the comportment of platoon commanders.
129	grape	Not that he gave a damn what the [grape] sent out about Killpath's little speech on the comportment of platoon commanders.
129	pipeline	Not that he gave a damn what the [pipeline] sent out about Killpath's little speech on the comportment of platoon commanders.
130	speech	Not that he gave a damn what the grapevine sent out about Killpath's little [speech] on the comportment of platoon commanders.
130	lecture	Not that he gave a damn what the grapevine sent out about Killpath's little [lecture] on the comportment of platoon commanders.
130	language	Not that he gave a damn what the grapevine sent out about Killpath's little [language] on the comportment of platoon commanders.
131	illusion	It was the collage that made the terms of this dilemma clear: the representational could be restored and preserved only on the flat and literal surface now that [illusion] and representation had become, for the first time, mutually exclusive alternatives.
131	trick	It was the collage that made the terms of this dilemma clear: the representational could be restored and preserved only on the flat and literal surface now that [trick] and representation had become, for the first time, mutually exclusive alternatives.
131	semblance	It was the collage that made the terms of this dilemma clear: the representational could be restored and preserved only on the flat and literal surface now that [semblance] and representation had become, for the first time, mutually exclusive alternatives.
132	level	The cholesterol [level] in the blood is influenced by the glands of the body.
132	floor	The cholesterol [floor] in the blood is influenced by the glands of the body.
132	degree	The cholesterol [degree] in the blood is influenced by the glands of the body.
133	rabbit	We come upon a [rabbit] that has been caught in one of the brutal traps in common use.
133	coney	We come upon a [coney] that has been caught in one of the brutal traps in common use.
133	hare	We come upon a [hare] that has been caught in one of the brutal traps in common use.
134	use	We come upon a rabbit that has been caught in one of the brutal traps in common [use].
134	usage	We come upon a rabbit that has been caught in one of the brutal traps in common [usage].
134	purpose	We come upon a rabbit that has been caught in one of the brutal traps in common [purpose].
135	province	Suddenly, a messenger arrives and, just before collapsing dead at his feet, informs him that the Saracens have invaded Silesia, the home [province] of his affianced.
135	state	Suddenly, a messenger arrives and, just before collapsing dead at his feet, informs him that the Saracens have invaded Silesia, the home [state] of his affianced.
135	responsibility	Suddenly, a messenger arrives and, just before collapsing dead at his feet, informs him that the Saracens have invaded Silesia, the home [responsibility] of his affianced.
136	alarm	Clapping spurs to the bronc he set off at a sharp canter, with growing [alarm].
136	alert	Clapping spurs to the bronc he set off at a sharp canter, with growing [alert].
136	dismay	Clapping spurs to the bronc he set off at a sharp canter, with growing [dismay].
137	story	Now time is also the concern of the fictional narrative, which is, at its simplest, the [story] of an action with, usually, a beginning, a middle, and an end - elements which demand time as the first condition for their existence.
137	floor	Now time is also the concern of the fictional narrative, which is, at its simplest, the [floor] of an action with, usually, a beginning, a middle, and an end - elements which demand time as the first condition for their existence.
137	tale	Now time is also the concern of the fictional narrative, which is, at its simplest, the [tale] of an action with, usually, a beginning, a middle, and an end - elements which demand time as the first condition for their existence.
138	condition	Now time is also the concern of the fictional narrative, which is, at its simplest, the story of an action with, usually, a beginning, a middle, and an end - elements which demand time as the first [condition] for their existence.
138	consideration	Now time is also the concern of the fictional narrative, which is, at its simplest, the story of an action with, usually, a beginning, a middle, and an end - elements which demand time as the first [consideration] for their existence.
138	precondition	Now time is also the concern of the fictional narrative, which is, at its simplest, the story of an action with, usually, a beginning, a middle, and an end - elements which demand time as the first [precondition] for their existence.
139	existence	Now time is also the concern of the fictional narrative, which is, at its simplest, the story of an action with, usually, a beginning, a middle, and an end - elements which demand time as the first condition for their [existence].
139	world	Now time is also the concern of the fictional narrative, which is, at its simplest, the story of an action with, usually, a beginning, a middle, and an end - elements which demand time as the first condition for their [world].
139	being	Now time is also the concern of the fictional narrative, which is, at its simplest, the story of an action with, usually, a beginning, a middle, and an end - elements which demand time as the first condition for their [being].
140	slope	On the forward [slope] in front of his own post stretched two rows of barbed wire.
140	incline	On the forward [incline] in front of his own post stretched two rows of barbed wire.
140	gradient	On the forward [gradient] in front of his own post stretched two rows of barbed wire.
141	sketch	Out of long experience I have found that incidental figures and other objects like trees, logs, and bushes can be traced from the original [sketch] and moved about in the major areas on the final sheet until they occupy the right position, which I call ' clicking '.
141	survey	Out of long experience I have found that incidental figures and other objects like trees, logs, and bushes can be traced from the original [survey] and moved about in the major areas on the final sheet until they occupy the right position, which I call ' clicking '.
141	study	Out of long experience I have found that incidental figures and other objects like trees, logs, and bushes can be traced from the original [study] and moved about in the major areas on the final sheet until they occupy the right position, which I call ' clicking '.
142	reality	Here, too, the [reality] of actual furniture must be experienced.
142	world	Here, too, the [world] of actual furniture must be experienced.
142	realism	Here, too, the [realism] of actual furniture must be experienced.
143	preparation	When paper electrophoresis was to be used for [preparation], eight strips of a whole serum sample or a chromatographic fraction concentrated by negative pressure dialysis were run / chamber under the conditions described above.
143	formulation	When paper electrophoresis was to be used for [formulation], eight strips of a whole serum sample or a chromatographic fraction concentrated by negative pressure dialysis were run / chamber under the conditions described above.
143	readying	When paper electrophoresis was to be used for [readying], eight strips of a whole serum sample or a chromatographic fraction concentrated by negative pressure dialysis were run / chamber under the conditions described above.
144	model	Eichmann himself is a [model] of how the myth of the enemy Jew can be used to transform the ordinary man of present-day society into a menace to all his neighbors.
144	modelling	Eichmann himself is a [modelling] of how the myth of the enemy Jew can be used to transform the ordinary man of present-day society into a menace to all his neighbors.
144	example	Eichmann himself is an [example] of how the myth of the enemy Jew can be used to transform the ordinary man of present-day society into a menace to all his neighbors.
145	threat	The [threat] of effective anti-trust action, provoked by "gouging the public" through price increases not justified by cost increases, and fears of endangering relations with customers, Congress, the general public and the press, all operate to keep price increases in some relation to cost increases.
145	terror	The [terror] of effective anti-trust action, provoked by "gouging the public" through price increases not justified by cost increases, and fears of endangering relations with customers, Congress, the general public and the press, all operate to keep price increases in some relation to cost increases.
145	menace	The [menace] of effective anti-trust action, provoked by "gouging the public" through price increases not justified by cost increases, and fears of endangering relations with customers, Congress, the general public and the press, all operate to keep price increases in some relation to cost increases.
146	price	The threat of effective anti-trust action, provoked by "gouging the public" through [price] increases not justified by cost increases, and fears of endangering relations with customers, Congress, the general public and the press, all operate to keep price increases in some relation to cost increases.
146	cost	The threat of effective anti-trust action, provoked by "gouging the public" through [cost] increases not justified by cost increases, and fears of endangering relations with customers, Congress, the general public and the press, all operate to keep price increases in some relation to cost increases.
146	terms	The threat of effective anti-trust action, provoked by "gouging the public" through [terms] increases not justified by cost increases, and fears of endangering relations with customers, Congress, the general public and the press, all operate to keep price increases in some relation to cost increases.
147	relations	The threat of effective anti-trust action, provoked by "gouging the public" through price increases not justified by cost increases, and fears of endangering [relations] with customers, Congress, the general public and the press, all operate to keep price increases in some relation to cost increases.
147	dealings	The threat of effective anti-trust action, provoked by "gouging the public" through price increases not justified by cost increases, and fears of endangering [dealings] with customers, Congress, the general public and the press, all operate to keep price increases in some relation to cost increases.
147	relative	The threat of effective anti-trust action, provoked by "gouging the public" through price increases not justified by cost increases, and fears of endangering [relative] with customers, Congress, the general public and the press, all operate to keep price increases in some relation to cost increases.
148	maturity	Its Completion thus becomes one of the convenient [maturity] indicators to include in studies of growth, dietary patterns, and health during adolescence.
